recv_time,clock,node_id,seq,temp_c,hum_pct,status
2026-08-21 10:56:00,set,n2,112,25.8,56.5,ok
2026-08-21 10:56:00,set,n3,112,27.1,54.4,ok
2026-08-21 10:56:00,set,n4,112,27.8,52.7,ok
2026-08-21 10:56:30,set,n1,113,28.9,49.8,ok
2026-08-21 10:56:30,set,n2,113,25.8,56.5,ok
2026-08-21 10:56:30,set,n3,113,27.1,54.3,ok
2026-08-21 10:56:30,set,n4,113,27.9,52.7,ok
2026-08-21 10:57:00,set,n1,114,28.9,49.9,ok
2026-08-21 10:57:00,set,n2,114,25.8,56.5,ok
2026-08-21 10:57:00,set,n3,114,27.1,54.3,ok
2026-08-21 10:57:00,set,n4,114,27.9,52.5,ok
2026-08-21 10:57:30,set,n1,115,28.9,50.0,ok
2026-08-21 10:57:30,set,n2,115,25.8,56.6,ok
2026-08-21 10:57:30,set,n3,115,27.1,54.2,ok
2026-08-21 10:57:30,set,n4,115,27.9,52.5,ok
2026-08-21 10:58:00,set,n1,116,28.9,50.0,ok
2026-08-21 10:58:00,set,n2,116,25.8,56.6,ok
2026-08-21 10:58:00,set,n3,116,27.2,54.2,ok
2026-08-21 10:58:00,set,n4,116,28.0,52.4,ok
2026-08-21 10:58:30,set,n1,117,28.9,50.1,ok
2026-08-21 10:58:30,set,n2,117,25.8,56.6,ok
2026-08-21 10:58:30,set,n3,117,27.2,54.1,ok
2026-08-21 10:58:30,set,n4,117,28.0,52.3,ok
2026-08-21 10:59:00,set,n1,118,28.9,50.2,ok
2026-08-21 10:59:00,set,n2,118,25.9,56.6,ok
2026-08-21 10:59:00,set,n3,118,27.2,54.0,ok
2026-08-21 10:59:00,set,n4,118,28.0,52.2,ok
2026-08-21 10:59:30,set,n1,119,28.8,50.2,ok
2026-08-21 10:59:30,set,n2,119,25.9,56.6,ok
2026-08-21 10:59:30,set,n3,119,27.3,53.9,ok
2026-08-21 10:59:30,set,n4,119,28.0,52.1,ok
2026-08-21 11:00:00,set,n1,120,28.9,50.3,ok
2026-08-21 11:00:00,set,n2,120,25.9,56.6,ok
2026-08-21 11:00:00,set,n3,120,27.3,53.9,ok
2026-08-21 11:00:00,set,n4,120,28.0,52.0,ok
2026-08-21 11:00:30,set,n1,121,28.9,50.3,ok
2026-08-21 11:00:30,set,n2,121,25.9,56.5,ok
2026-08-21 11:00:30,set,n3,121,27.3,53.8,ok
2026-08-21 11:00:30,set,n4,121,28.0,52.0,ok
2026-08-21 11:01:00,set,n1,122,28.9,50.3,ok
2026-08-21 11:01:00,set,n2,122,26.0,56.5,ok
2026-08-21 11:01:00,set,n3,122,27.4,53.7,ok
2026-08-21 11:01:00,set,n4,122,28.1,51.9,ok
2026-08-21 11:01:30,set,n1,123,28.9,50.4,ok
2026-08-21 11:01:30,set,n2,123,26.0,56.5,ok
2026-08-21 11:01:30,set,n3,123,27.4,53.6,ok
2026-08-21 11:01:30,set,n4,123,28.1,51.9,ok
2026-08-21 11:02:00,set,n1,124,28.9,50.4,ok
2026-08-21 11:02:00,set,n2,124,26.0,56.4,ok
2026-08-21 11:02:00,set,n3,124,27.4,53.5,ok
2026-08-21 11:02:00,set,n4,124,28.1,51.8,ok
2026-08-21 11:02:30,set,n1,125,28.9,50.4,ok
2026-08-21 11:02:30,set,n2,125,26.1,56.3,ok
2026-08-21 11:02:30,set,n3,125,27.4,53.5,ok
2026-08-21 11:02:30,set,n4,125,28.1,51.8,ok
2026-08-21 11:03:00,set,n1,126,28.9,50.4,ok
2026-08-21 11:03:00,set,n2,126,26.1,56.3,ok
2026-08-21 11:03:00,set,n3,126,27.5,53.4,ok
2026-08-21 11:03:00,set,n4,126,28.1,51.7,ok
2026-08-21 11:03:30,set,n1,127,29.0,50.4,ok
2026-08-21 11:03:30,set,n2,127,26.1,56.2,ok
2026-08-21 11:03:30,set,n3,127,27.5,53.3,ok
2026-08-21 11:03:30,set,n4,127,28.0,51.7,ok
2026-08-21 11:04:00,set,n1,128,29.0,50.3,ok
2026-08-21 11:04:00,set,n2,128,26.2,56.1,ok
2026-08-21 11:04:00,set,n3,128,27.5,53.3,ok
2026-08-21 11:04:00,set,n4,128,28.0,51.7,ok
2026-08-21 11:04:30,set,n1,129,29.0,50.3,ok
2026-08-21 11:04:30,set,n2,129,26.2,56.1,ok
2026-08-21 11:04:30,set,n3,129,27.5,53.2,ok
2026-08-21 11:04:30,set,n4,129,28.0,51.7,ok
2026-08-21 11:05:00,set,n1,130,29.1,50.3,ok
2026-08-21 11:05:00,set,n2,130,26.2,56.0,ok
2026-08-21 11:05:00,set,n3,130,27.5,53.1,ok
2026-08-21 11:05:00,set,n4,130,28.0,51.7,ok
2026-08-21 11:05:30,set,n1,131,29.1,50.2,ok
2026-08-21 11:05:30,set,n2,131,26.3,56.0,ok
2026-08-21 11:05:30,set,n3,131,27.5,53.1,ok
2026-08-21 11:05:30,set,n4,131,28.0,51.7,ok
2026-08-21 11:06:00,set,n1,132,29.1,50.2,ok
2026-08-21 11:06:00,set,n2,132,26.3,55.9,ok
2026-08-21 11:06:00,set,n3,132,27.5,53.1,ok
2026-08-21 11:06:00,set,n4,132,27.9,51.7,ok
2026-08-21 11:06:30,set,n1,133,29.1,50.2,ok
2026-08-21 11:06:30,set,n2,133,26.3,55.8,ok
2026-08-21 11:06:30,set,n3,133,27.5,53.1,ok
2026-08-21 11:06:30,set,n4,133,27.9,51.8,ok
2026-08-21 11:07:00,set,n1,134,29.2,50.1,ok
2026-08-21 11:07:00,set,n2,134,26.3,55.8,ok
2026-08-21 11:07:00,set,n3,134,27.5,53.0,ok
2026-08-21 11:07:00,set,n4,134,27.9,51.8,ok
2026-08-21 11:07:30,set,n1,135,29.2,50.1,ok
2026-08-21 11:07:30,set,n2,135,26.3,55.7,ok
2026-08-21 11:07:30,set,n3,135,27.5,53.0,ok
2026-08-21 11:07:30,set,n4,135,27.9,51.8,ok
2026-08-21 11:08:00,set,n1,136,29.2,50.0,ok
2026-08-21 11:08:00,set,n2,136,26.3,55.7,ok
2026-08-21 11:08:00,set,n3,136,27.4,53.0,ok
2026-08-21 11:08:00,set,n4,136,27.9,51.8,ok
2026-08-21 11:08:30,set,n1,137,29.3,50.0,ok
2026-08-21 11:08:30,set,n2,137,26.3,55.6,ok
2026-08-21 11:08:30,set,n3,137,27.4,53.0,ok
2026-08-21 11:08:30,set,n4,137,27.8,51.9,ok
2026-08-21 11:09:00,set,n1,138,29.3,49.9,ok
2026-08-21 11:09:00,set,n2,138,26.3,55.6,ok
2026-08-21 11:09:00,set,n3,138,27.4,53.0,ok
2026-08-21 11:09:00,set,n4,138,27.8,51.9,ok
2026-08-21 11:09:30,set,n1,139,29.3,49.9,ok
2026-08-21 11:09:30,set,n2,139,26.3,55.6,ok
2026-08-21 11:09:30,set,n3,139,27.4,53.0,ok
2026-08-21 11:09:30,set,n4,139,27.8,51.9,ok
2026-08-21 11:10:00,set,n1,140,29.3,49.8,ok
2026-08-21 11:10:00,set,n2,140,26.3,55.5,ok
2026-08-21 11:10:00,set,n3,140,27.4,53.0,ok
2026-08-21 11:10:00,set,n4,140,27.8,51.9,ok
2026-08-21 11:10:30,set,n1,141,29.4,49.8,ok
2026-08-21 11:10:30,set,n2,141,26.3,55.5,ok
2026-08-21 11:10:30,set,n3,141,27.3,53.0,ok
2026-08-21 11:10:30,set,n4,141,27.8,51.9,ok
2026-08-21 11:11:00,set,n1,142,29.4,49.7,ok
2026-08-21 11:11:00,set,n2,142,26.3,55.5,ok
2026-08-21 11:11:00,set,n3,142,27.3,53.0,ok
2026-08-21 11:11:00,set,n4,142,27.8,52.0,ok
2026-08-21 11:11:30,set,n1,143,29.4,49.7,ok
2026-08-21 11:11:30,set,n2,143,26.3,55.5,ok
2026-08-21 11:11:30,set,n3,143,27.3,53.0,ok
2026-08-21 11:11:30,set,n4,143,27.8,52.0,ok
2026-08-21 11:12:00,set,n1,144,29.4,49.7,ok
2026-08-21 11:12:00,set,n2,144,26.3,55.5,ok
2026-08-21 11:12:00,set,n3,144,27.3,53.0,ok
2026-08-21 11:12:00,set,n4,144,27.8,52.0,ok
2026-08-21 11:12:30,set,n1,145,29.4,49.7,ok
2026-08-21 11:12:30,set,n2,145,26.2,55.5,ok
2026-08-21 11:12:30,set,n3,145,27.2,53.1,ok
2026-08-21 11:12:30,set,n4,145,27.8,52.0,ok
2026-08-21 11:13:00,set,n1,146,29.4,49.6,ok
2026-08-21 11:13:00,set,n2,146,26.2,55.5,ok
2026-08-21 11:13:00,set,n3,146,27.2,53.1,ok
2026-08-21 11:13:00,set,n4,146,27.8,52.0,ok
2026-08-21 11:13:30,set,n1,147,29.4,49.6,ok
2026-08-21 11:13:30,set,n2,147,26.2,55.5,ok
2026-08-21 11:13:30,set,n3,147,27.2,53.1,ok
2026-08-21 11:13:30,set,n4,147,27.8,52.0,ok
2026-08-21 11:14:00,set,n1,148,29.4,49.6,ok
2026-08-21 11:14:00,set,n2,148,26.2,55.5,ok
2026-08-21 11:14:00,set,n3,148,27.2,53.1,ok
2026-08-21 11:14:00,set,n4,148,27.8,52.0,ok
2026-08-21 11:14:30,set,n1,149,29.3,49.6,ok
2026-08-21 11:14:30,set,n2,149,26.1,55.5,ok
2026-08-21 11:14:30,set,n3,149,27.2,53.1,ok
2026-08-21 11:14:30,set,n4,149,27.9,52.0,ok
2026-08-21 11:15:00,set,n1,150,29.3,49.6,ok
2026-08-21 11:15:00,set,n2,150,26.1,55.5,ok
2026-08-21 11:15:00,set,n3,150,27.2,53.1,ok
2026-08-21 11:15:00,set,n4,150,27.9,51.9,ok
2026-08-21 11:15:30,set,n1,151,29.3,49.6,ok
2026-08-21 11:15:30,set,n2,151,26.1,55.5,ok
2026-08-21 11:15:30,set,n3,151,27.2,53.1,ok
2026-08-21 11:15:30,set,n4,151,27.9,51.9,ok
2026-08-21 11:16:00,set,n1,152,29.3,49.6,ok
2026-08-21 11:16:00,set,n2,152,26.1,55.5,ok
2026-08-21 11:16:00,set,n3,152,27.2,53.1,ok
2026-08-21 11:16:00,set,n4,152,27.9,51.9,ok
2026-08-21 11:16:30,set,n1,153,29.3,49.6,ok
2026-08-21 11:16:30,set,n2,153,26.1,55.5,ok
2026-08-21 11:16:30,set,n3,153,27.2,53.0,ok
2026-08-21 11:16:30,set,n4,153,28.0,51.9,ok
2026-08-21 11:17:00,set,n1,154,29.2,49.6,ok
2026-08-21 11:17:00,set,n2,154,26.1,55.5,ok
2026-08-21 11:17:00,set,n3,154,27.3,53.0,ok
2026-08-21 11:17:00,set,n4,154,28.0,51.8,ok
2026-08-21 11:17:30,set,n1,155,29.2,49.6,ok
2026-08-21 11:17:30,set,n2,155,26.1,55.5,ok
2026-08-21 11:17:30,set,n3,155,27.3,53.0,ok
2026-08-21 11:17:30,set,n4,155,28.0,51.8,ok
2026-08-21 11:18:00,set,n1,156,29.2,49.6,ok
2026-08-21 11:18:00,set,n2,156,26.1,55.5,ok
2026-08-21 11:18:00,set,n3,156,27.3,53.0,ok
2026-08-21 11:18:00,set,n4,156,28.1,51.8,ok
2026-08-21 11:18:30,set,n1,157,29.2,49.6,ok
2026-08-21 11:18:30,set,n2,157,26.0,55.5,ok
2026-08-21 11:18:30,set,n3,157,27.3,52.9,ok
2026-08-21 11:18:30,set,n4,157,28.1,51.8,ok
2026-08-21 11:19:00,set,n1,158,29.1,49.6,ok
2026-08-21 11:19:00,set,n2,158,26.1,55.4,ok
2026-08-21 11:19:00,set,n3,158,27.3,52.9,ok
2026-08-21 11:19:00,set,n4,158,28.1,51.8,ok
2026-08-21 11:19:30,set,n1,159,29.1,49.6,ok
2026-08-21 11:19:30,set,n2,159,26.1,55.4,ok
2026-08-21 11:19:30,set,n3,159,27.4,52.9,ok
2026-08-21 11:19:30,set,n4,159,28.2,51.8,ok
2026-08-21 11:20:00,set,n1,160,29.1,49.6,ok
2026-08-21 11:20:00,set,n2,160,26.1,55.4,ok
2026-08-21 11:20:00,set,n3,160,27.4,52.8,ok
2026-08-21 11:20:00,set,n4,160,28.2,51.7,ok
2026-08-21 11:20:30,set,n1,161,29.1,49.6,ok
2026-08-21 11:20:30,set,n2,161,26.1,55.3,ok
2026-08-21 11:20:30,set,n3,161,27.4,52.8,ok
2026-08-21 11:20:30,set,n4,161,28.2,51.7,ok
2026-08-21 11:21:00,set,n1,162,29.1,49.5,ok
2026-08-21 11:21:00,set,n2,162,26.1,55.3,ok
2026-08-21 11:21:00,set,n3,162,27.5,52.8,ok
2026-08-21 11:21:00,set,n4,162,28.2,51.7,ok
2026-08-21 11:21:30,set,n1,163,29.1,49.5,ok
2026-08-21 11:21:30,set,n2,163,26.1,55.3,ok
2026-08-21 11:21:30,set,n3,163,27.5,52.8,ok
2026-08-21 11:21:30,set,n4,163,28.3,51.7,ok
2026-08-21 11:22:00,set,n1,164,29.1,49.5,ok
2026-08-21 11:22:00,set,n2,164,26.2,55.2,ok
2026-08-21 11:22:00,set,n3,164,27.5,52.7,ok
2026-08-21 11:22:00,set,n4,164,28.3,51.7,ok
2026-08-21 11:22:30,set,n1,165,29.1,49.5,ok
2026-08-21 11:22:30,set,n2,165,26.2,55.2,ok
2026-08-21 11:22:30,set,n3,165,27.6,52.7,ok
2026-08-21 11:22:30,set,n4,165,28.3,51.8,ok
2026-08-21 11:23:00,set,n1,166,29.1,49.4,ok
2026-08-21 11:23:00,set,n2,166,26.2,55.1,ok
2026-08-21 11:23:00,set,n3,166,27.6,52.7,ok
2026-08-21 11:23:00,set,n4,166,28.3,51.8,ok
2026-08-21 11:23:30,set,n1,167,29.1,49.4,ok
2026-08-21 11:23:30,set,n2,167,26.2,55.1,ok
2026-08-21 11:23:30,set,n3,167,27.6,52.7,ok
2026-08-21 11:23:30,set,n4,167,28.3,51.8,ok
2026-08-21 11:24:00,set,n1,168,29.1,49.3,ok
2026-08-21 11:24:00,set,n2,168,26.3,55.0,ok
2026-08-21 11:24:00,set,n3,168,27.7,52.7,ok
2026-08-21 11:24:00,set,n4,168,28.3,51.8,ok
2026-08-21 11:24:30,set,n1,169,29.1,49.3,ok
2026-08-21 11:24:30,set,n2,169,26.3,55.0,ok
2026-08-21 11:24:30,set,n3,169,27.7,52.7,ok
2026-08-21 11:24:30,set,n4,169,28.3,51.9,ok
2026-08-21 11:25:00,set,n1,170,29.2,49.2,ok
2026-08-21 11:25:00,set,n2,170,26.3,54.9,ok
2026-08-21 11:25:00,set,n3,170,27.7,52.7,ok
2026-08-21 11:25:00,set,n4,170,28.3,51.9,ok
2026-08-21 11:25:30,set,n1,171,29.2,49.1,ok
2026-08-21 11:25:30,set,n2,171,26.4,54.9,ok
2026-08-21 11:25:30,set,n3,171,27.7,52.7,ok
2026-08-21 11:25:30,set,n4,171,28.3,52.0,ok
2026-08-21 11:26:00,set,n1,172,29.2,49.1,ok
2026-08-21 11:26:00,set,n2,172,26.4,54.9,ok
2026-08-21 11:26:00,set,n3,172,27.7,52.7,ok
2026-08-21 11:26:00,set,n4,172,28.3,52.0,ok
2026-08-21 11:26:30,set,n1,173,29.2,49.0,ok
2026-08-21 11:26:30,set,n2,173,26.4,54.9,ok
2026-08-21 11:26:30,set,n3,173,27.7,52.8,ok
2026-08-21 11:26:30,set,n4,173,28.2,52.0,ok
2026-08-21 11:27:00,set,n1,174,29.3,48.9,ok
2026-08-21 11:27:00,set,n2,174,26.5,54.8,ok
2026-08-21 11:27:00,set,n3,174,27.7,52.8,ok
2026-08-21 11:27:00,set,n4,174,28.2,52.1,ok
2026-08-21 11:27:30,set,n1,175,29.3,48.9,ok
2026-08-21 11:27:30,set,n2,175,26.5,54.8,ok
2026-08-21 11:27:30,set,n3,175,27.7,52.8,ok
2026-08-21 11:27:30,set,n4,175,28.2,52.1,ok
2026-08-21 11:28:00,set,n1,176,29.3,48.8,ok
2026-08-21 11:28:00,set,n2,176,26.5,54.8,ok
2026-08-21 11:28:00,set,n3,176,27.7,52.9,ok
2026-08-21 11:28:00,set,n4,176,28.2,52.2,ok
2026-08-21 11:28:30,set,n1,177,29.4,48.8,ok
2026-08-21 11:28:30,set,n2,177,26.5,54.9,ok
2026-08-21 11:28:30,set,n3,177,27.7,52.9,ok
2026-08-21 11:28:30,set,n4,177,28.1,52.2,ok
2026-08-21 11:29:00,set,n1,178,29.4,48.7,ok
2026-08-21 11:29:00,set,n2,178,26.5,54.9,ok
2026-08-21 11:29:00,set,n3,178,27.7,53.0,ok
2026-08-21 11:29:00,set,n4,178,28.1,52.2,ok
2026-08-21 11:29:30,set,n1,179,29.4,48.7,ok
2026-08-21 11:29:30,set,n2,179,26.5,54.9,ok
2026-08-21 11:29:30,set,n3,179,27.7,53.1,ok
2026-08-21 11:29:30,set,n4,179,28.1,52.3,ok
2026-08-21 11:30:00,set,n1,180,29.5,48.7,ok
2026-08-21 11:30:00,set,n2,180,26.6,54.9,ok
2026-08-21 11:30:00,set,n3,180,27.7,53.1,ok
2026-08-21 11:30:00,set,n4,180,28.1,52.3,ok
2026-08-21 11:30:30,set,n1,181,29.5,48.6,ok
2026-08-21 11:30:30,set,n2,181,26.6,55.0,ok
2026-08-21 11:30:30,set,n3,181,27.6,53.2,ok
2026-08-21 11:30:30,set,n4,181,28.1,52.3,ok
2026-08-21 11:31:00,set,n1,182,29.5,48.6,ok
2026-08-21 11:31:00,set,n2,182,26.6,55.0,ok
2026-08-21 11:31:00,set,n3,182,27.6,53.2,ok
2026-08-21 11:31:00,set,n4,182,28.0,52.3,ok
2026-08-21 11:31:30,set,n1,183,29.5,48.6,ok
2026-08-21 11:31:30,set,n2,183,26.6,55.1,ok
2026-08-21 11:31:30,set,n3,183,27.6,53.3,ok
2026-08-21 11:31:30,set,n4,183,28.0,52.3,ok
2026-08-21 11:32:00,set,n1,184,29.6,48.6,ok
2026-08-21 11:32:00,set,n2,184,26.5,55.1,ok
2026-08-21 11:32:00,set,n3,184,27.6,53.3,ok
2026-08-21 11:32:00,set,n4,184,28.0,52.3,ok
2026-08-21 11:32:30,set,n1,185,29.6,48.6,ok
2026-08-21 11:32:30,set,n2,185,26.5,55.2,ok
2026-08-21 11:32:30,set,n3,185,27.5,53.4,ok
2026-08-21 11:32:30,set,n4,185,28.0,52.3,ok
2026-08-21 11:33:00,set,n1,186,29.6,48.6,ok
2026-08-21 11:33:00,set,n2,186,26.5,55.3,ok
2026-08-21 11:33:00,set,n3,186,27.5,53.4,ok
2026-08-21 11:33:00,set,n4,186,28.0,52.3,ok
2026-08-21 11:33:30,set,n1,187,29.6,48.7,ok
2026-08-21 11:33:30,set,n2,187,26.5,55.3,ok
2026-08-21 11:33:30,set,n3,187,27.5,53.5,ok
2026-08-21 11:33:30,set,n4,187,28.0,52.2,ok
2026-08-21 11:34:00,set,n1,188,29.6,48.7,ok
2026-08-21 11:34:00,set,n2,188,26.5,55.4,ok
2026-08-21 11:34:00,set,n3,188,27.5,53.5,ok
2026-08-21 11:34:00,set,n4,188,28.0,52.2,ok
2026-08-21 11:34:30,set,n1,189,29.6,48.8,ok
2026-08-21 11:34:30,set,n2,189,26.5,55.5,ok
2026-08-21 11:34:30,set,n3,189,27.5,53.5,ok
2026-08-21 11:34:30,set,n4,189,28.0,52.1,ok
2026-08-21 11:35:00,set,n1,190,29.6,48.8,ok
2026-08-21 11:35:00,set,n2,190,26.4,55.6,ok
2026-08-21 11:35:00,set,n3,190,27.5,53.5,ok
2026-08-21 11:35:00,set,n4,190,28.0,52.0,ok
2026-08-21 11:35:30,set,n1,191,29.6,48.9,ok
2026-08-21 11:35:30,set,n2,191,26.4,55.6,ok
2026-08-21 11:35:30,set,n3,191,27.4,53.6,ok
2026-08-21 11:35:30,set,n4,191,28.0,52.0,ok
2026-08-21 11:36:00,set,n1,192,29.6,49.0,ok
2026-08-21 11:36:00,set,n2,192,26.4,55.7,ok
2026-08-21 11:36:00,set,n3,192,27.4,53.5,ok
2026-08-21 11:36:00,set,n4,192,28.0,51.9,ok
2026-08-21 11:36:30,set,n1,193,29.5,49.0,ok
2026-08-21 11:36:30,set,n2,193,26.4,55.8,ok
2026-08-21 11:36:30,set,n3,193,27.4,53.5,ok
2026-08-21 11:36:30,set,n4,193,28.1,51.8,ok
2026-08-21 11:37:00,set,n1,194,29.5,49.1,ok
2026-08-21 11:37:00,set,n2,194,26.3,55.8,ok
2026-08-21 11:37:00,set,n3,194,27.4,53.5,ok
2026-08-21 11:37:00,set,n4,194,28.1,51.7,ok
2026-08-21 11:37:30,set,n1,195,29.5,49.2,ok
2026-08-21 11:37:30,set,n2,195,26.3,55.9,ok
2026-08-21 11:37:30,set,n3,195,27.4,53.5,ok
2026-08-21 11:37:30,set,n4,195,28.1,51.6,ok
2026-08-21 11:38:00,set,n1,196,29.5,49.3,ok
2026-08-21 11:38:00,set,n2,196,26.3,55.9,ok
2026-08-21 11:38:00,set,n3,196,27.4,53.4,ok
2026-08-21 11:38:00,set,n4,196,28.2,51.5,ok
2026-08-21 11:38:30,set,n1,197,29.5,49.4,ok
2026-08-21 11:38:30,set,n2,197,26.3,55.9,ok
2026-08-21 11:38:30,set,n3,197,27.4,53.4,ok
2026-08-21 11:38:30,set,n4,197,28.2,51.4,ok
2026-08-21 11:39:00,set,n1,198,29.4,49.5,ok
2026-08-21 11:39:00,set,n2,198,26.3,56.0,ok
2026-08-21 11:39:00,set,n3,198,27.5,53.3,ok
2026-08-21 11:39:00,set,n4,198,28.2,51.3,ok
2026-08-21 11:39:30,set,n1,199,29.4,49.5,ok
2026-08-21 11:39:30,set,n2,199,26.3,56.0,ok
2026-08-21 11:39:30,set,n3,199,,,sensor_err
2026-08-21 11:39:30,set,n4,199,28.2,51.2,ok
2026-08-21 11:40:00,set,n1,200,29.4,49.6,ok
2026-08-21 11:40:00,set,n2,200,26.3,56.0,ok
2026-08-21 11:40:00,set,n3,200,27.5,53.1,ok
2026-08-21 11:40:00,set,n4,200,28.3,51.1,ok
2026-08-21 11:40:30,set,n1,201,29.4,49.7,ok
2026-08-21 11:40:30,set,n2,201,26.3,56.0,ok
2026-08-21 11:40:30,set,n3,201,27.5,53.0,ok
2026-08-21 11:40:30,set,n4,201,28.3,51.0,ok
2026-08-21 11:41:00,set,n1,202,29.3,49.7,ok
2026-08-21 11:41:00,set,n2,202,26.3,55.9,ok
2026-08-21 11:41:00,set,n3,202,27.6,52.9,ok
2026-08-21 11:41:00,set,n4,202,28.3,50.9,ok
2026-08-21 11:41:30,set,n1,203,29.3,49.8,ok
2026-08-21 11:41:30,set,n2,203,26.3,55.9,ok
2026-08-21 11:41:30,set,n3,203,27.6,52.8,ok
2026-08-21 11:41:30,set,n4,203,28.4,50.8,ok
2026-08-21 11:42:00,set,n1,204,29.3,49.9,ok
2026-08-21 11:42:00,set,n2,204,26.3,55.8,ok
2026-08-21 11:42:00,set,n3,204,27.6,52.7,ok
2026-08-21 11:42:00,set,n4,204,28.4,50.8,ok
2026-08-21 11:42:30,set,n1,205,29.3,49.9,ok
2026-08-21 11:42:30,set,n2,205,26.3,55.8,ok
2026-08-21 11:42:30,set,n3,205,27.6,52.6,ok
2026-08-21 11:42:30,set,n4,205,28.4,50.7,ok
2026-08-21 11:43:00,set,n1,206,29.3,49.9,ok
2026-08-21 11:43:00,set,n2,206,26.3,55.7,ok
2026-08-21 11:43:00,set,n3,206,27.7,52.5,ok
2026-08-21 11:43:00,set,n4,206,28.4,50.6,ok
2026-08-21 11:43:30,set,n1,207,29.3,49.9,ok
2026-08-21 11:43:30,set,n2,207,26.3,55.6,ok
2026-08-21 11:43:30,set,n3,207,27.7,52.4,ok
2026-08-21 11:43:30,set,n4,207,28.5,50.6,ok
2026-08-21 11:44:00,set,n1,208,29.3,49.9,ok
2026-08-21 11:44:00,set,n2,208,26.4,55.5,ok
2026-08-21 11:44:00,set,n3,208,27.7,52.3,ok
2026-08-21 11:44:00,set,n4,208,28.5,50.6,ok
2026-08-21 11:44:30,set,n1,209,29.3,49.9,ok
2026-08-21 11:44:30,set,n2,209,26.4,55.5,ok
2026-08-21 11:44:30,set,n3,209,27.8,52.2,ok
2026-08-21 11:44:30,set,n4,209,28.5,50.5,ok
2026-08-21 11:45:00,set,n1,210,29.3,49.9,ok
2026-08-21 11:45:00,set,n2,210,26.4,55.3,ok
2026-08-21 11:45:00,set,n3,210,27.8,52.1,ok
2026-08-21 11:45:00,set,n4,210,28.5,50.5,ok
2026-08-21 11:45:30,set,n1,211,29.3,49.9,ok
2026-08-21 11:45:30,set,n2,211,26.4,55.2,ok
2026-08-21 11:45:30,set,n3,211,27.8,52.0,ok
2026-08-21 11:45:30,set,n4,211,28.5,50.5,ok
2026-08-21 11:46:00,set,n1,212,29.3,49.8,ok
2026-08-21 11:46:00,set,n2,212,26.5,55.1,ok
2026-08-21 11:46:00,set,n3,212,27.9,51.9,ok
2026-08-21 11:46:00,set,n4,212,28.5,50.5,ok
2026-08-21 11:46:30,set,n1,213,29.3,49.8,ok
2026-08-21 11:46:30,set,n2,213,26.5,55.0,ok
2026-08-21 11:46:30,set,n3,213,27.9,51.9,ok
2026-08-21 11:46:30,set,n4,213,28.5,50.6,ok
2026-08-21 11:47:00,set,n1,214,29.4,49.7,ok
2026-08-21 11:47:00,set,n2,214,26.5,54.9,ok
2026-08-21 11:47:00,set,n3,214,27.9,51.8,ok
2026-08-21 11:47:00,set,n4,214,28.5,50.6,ok
2026-08-21 11:47:30,set,n1,215,29.4,49.6,ok
2026-08-21 11:47:30,set,n2,215,26.6,54.8,ok
2026-08-21 11:47:30,set,n3,215,27.9,51.8,ok
2026-08-21 11:47:30,set,n4,215,28.5,50.7,ok
2026-08-21 11:48:00,set,n1,216,29.4,49.5,ok
2026-08-21 11:48:00,set,n2,216,26.6,54.7,ok
2026-08-21 11:48:00,set,n3,216,27.9,51.7,ok
2026-08-21 11:48:00,set,n4,216,28.4,50.7,ok
2026-08-21 11:48:30,set,n1,217,29.4,49.5,ok
2026-08-21 11:48:30,set,n2,217,26.6,54.6,ok
2026-08-21 11:48:30,set,n3,217,27.9,51.7,ok
2026-08-21 11:48:30,set,n4,217,28.4,50.8,ok
2026-08-21 11:49:00,set,n1,218,29.5,49.3,ok
2026-08-21 11:49:00,set,n2,218,26.7,54.5,ok
2026-08-21 11:49:00,set,n3,218,27.9,51.7,ok
2026-08-21 11:49:00,set,n4,218,28.4,50.9,ok
2026-08-21 11:49:30,set,n1,219,29.5,49.3,ok
2026-08-21 11:49:30,set,n2,219,26.7,54.4,ok
2026-08-21 11:49:30,set,n3,219,27.9,51.7,ok
2026-08-21 11:49:30,set,n4,219,28.4,50.9,ok
2026-08-21 11:50:00,set,n1,220,29.5,49.1,ok
2026-08-21 11:50:00,set,n2,220,26.7,54.3,ok
2026-08-21 11:50:00,set,n3,220,27.9,51.7,ok
2026-08-21 11:50:00,set,n4,220,28.4,51.0,ok
2026-08-21 11:50:30,set,n1,221,29.6,49.0,ok
2026-08-21 11:50:30,set,n2,221,26.7,54.3,ok
2026-08-21 11:50:30,set,n3,221,27.9,51.7,ok
2026-08-21 11:50:30,set,n4,221,28.3,51.1,ok
2026-08-21 11:51:00,set,n1,222,29.6,48.9,ok
2026-08-21 11:51:00,set,n2,222,26.7,54.2,ok
2026-08-21 11:51:00,set,n3,222,27.9,51.7,ok
2026-08-21 11:51:00,set,n4,222,28.3,51.2,ok
2026-08-21 11:51:30,set,n1,223,29.6,48.8,ok
2026-08-21 11:51:30,set,n2,223,26.7,54.2,ok
2026-08-21 11:51:30,set,n3,223,27.9,51.8,ok
2026-08-21 11:51:30,set,n4,223,28.3,51.3,ok
2026-08-21 11:52:00,set,n1,224,29.7,48.7,ok
2026-08-21 11:52:00,set,n2,224,26.7,54.1,ok
2026-08-21 11:52:00,set,n3,224,27.8,51.8,ok
